cert_id,person_id,transition_id,cert_name,provider,hours,completion_date,is_industry_credential
1624,1486,2947,Google Data Analytics,Microsoft,26,2015-07-25,0
1625,1486,2947,Udemy Python Bootcamp,Coursera,89,2018-10-04,1
1626,1486,2947,Google Data Analytics,IBM,95,2022-01-07,1
1627,105,219,AWS Certified Solutions Architect,LinkedIn Learning,66,2018-12-05,0
1628,105,219,Tableau Desktop Specialist,Amazon,52,2015-11-26,0
1629,610,1184,Power BI Data Analyst,Microsoft,98,2016-06-09,0
1630,610,1184,Tableau Desktop Specialist,LinkedIn Learning,67,2019-07-26,0
1631,1456,2883,IBM Data Science Professional,Amazon,49,2015-12-31,1
1632,1456,2883,Cisco CCNA,LinkedIn Learning,37,2016-09-14,1
1633,1456,2883,Tableau Desktop Specialist,Pluralsight,89,2020-08-25,0
1634,689,1343,Certified Scrum Master,Pluralsight,6,2017-07-10,1
1635,689,1343,Cisco CCNA,Coursera,17,2022-12-10,1
1636,689,1343,PMI CAPM,Cisco,70,2019-02-11,1
1637,949,1874,AWS Certified Solutions Architect,LinkedIn Learning,47,2016-11-06,0
1638,932,1835,IBM Data Science Professional,Microsoft,35,2016-12-07,1
1639,63,131,Microsoft Excel Expert,Udemy,27,2022-10-30,0
1640,63,131,Power BI Data Analyst,Microsoft,90,2018-02-19,0
1641,282,571,Udemy Python Bootcamp,Pluralsight,33,2018-02-06,0
1642,282,571,Google Data Analytics,Microsoft,35,2021-09-26,0
1643,282,571,Certified Scrum Master,Pluralsight,82,2020-04-14,1
1644,779,1526,IBM Data Science Professional,IBM,22,2016-02-14,1
1645,779,1526,Udemy Python Bootcamp,Pluralsight,15,2019-05-27,0
1646,1394,2757,Udemy Python Bootcamp,Coursera,51,2023-05-12,1
1647,1394,2757,Microsoft Excel Expert,Cisco,7,2020-08-01,0
1648,1394,2757,Cisco CCNA,Microsoft,6,2022-03-01,0
1649,239,486,CompTIA A+,IBM,76,2024-09-21,0
1650,239,486,Tableau Desktop Specialist,Microsoft,35,2015-03-21,0
1651,224,455,IBM Data Science Professional,LinkedIn Learning,52,2015-03-13,0
1652,224,455,Udemy Python Bootcamp,Udemy,6,2016-02-13,0
1653,224,455,AWS Certified Solutions Architect,Cisco,26,2023-11-16,1
1654,146,297,Microsoft Excel Expert,edX,11,2019-07-11,0
1655,1399,2768,Tableau Desktop Specialist,Google,6,2017-02-21,1
1656,374,745,AWS Certified Solutions Architect,Cisco,7,2018-10-16,0
1657,374,745,Certified Scrum Master,Microsoft,45,2018-09-13,1
1658,1229,2443,Cisco CCNA,Coursera,81,2020-08-12,0
1659,1229,2443,Microsoft Excel Expert,Pluralsight,89,2023-12-22,0
1660,119,248,Tableau Desktop Specialist,Udemy,91,2019-08-23,0
1661,1167,2317,CompTIA A+,Microsoft,21,2022-08-18,1
1662,1167,2317,Google Data Analytics,Google,96,2020-03-17,0
1663,1167,2317,CompTIA A+,edX,51,2017-10-13,1
1664,251,505,Udemy Python Bootcamp,edX,73,2017-09-08,0
1665,251,505,AWS Certified Solutions Architect,LinkedIn Learning,28,2024-10-14,1
1666,1445,2859,AWS Certified Solutions Architect,LinkedIn Learning,38,2024-03-01,0
1667,1445,2859,PMI CAPM,Coursera,54,2019-02-14,0
1668,1445,2859,Google Data Analytics,Amazon,46,2020-06-30,0
1669,1023,2039,AWS Certified Solutions Architect,Udemy,31,2022-02-05,1
1670,10,23,PMI CAPM,Udemy,63,2022-01-25,0
1671,10,23,Google Data Analytics,Google,23,2023-03-10,0
1672,450,884,AWS Certified Solutions Architect,Pluralsight,80,2023-02-09,1
1673,450,884,Certified Scrum Master,Amazon,7,2016-05-27,1
1674,450,884,Udemy Python Bootcamp,Udemy,75,2021-01-01,1
1675,883,1741,IBM Data Science Professional,Pluralsight,29,2019-03-29,0
1676,883,1741,Power BI Data Analyst,Amazon,19,2015-05-04,0
1677,883,1741,AWS Certified Solutions Architect,Amazon,87,2017-11-14,0
1678,709,1383,Udemy Python Bootcamp,IBM,27,2017-10-29,1
1679,709,1383,Tableau Desktop Specialist,edX,15,2022-05-03,1
1680,709,1383,AWS Certified Solutions Architect,Cisco,63,2017-10-13,1
1681,256,517,Power BI Data Analyst,Udemy,38,2020-02-15,1
1682,594,1148,IBM Data Science Professional,edX,11,2022-11-29,1
1683,594,1148,IBM Data Science Professional,edX,48,2019-01-08,1
1684,594,1148,Google Data Analytics,Cisco,95,2021-11-07,0
1685,390,773,PMI CAPM,IBM,27,2020-07-09,1
1686,390,773,Google Data Analytics,edX,62,2015-03-07,0
1687,1088,2161,Microsoft Excel Expert,Google,64,2015-09-23,1
1688,1088,2161,PMI CAPM,Udemy,12,2018-06-14,1
1689,1088,2161,IBM Data Science Professional,Coursera,71,2017-06-09,0
1690,1201,2380,Udemy Python Bootcamp,edX,26,2024-07-28,0
1691,1201,2380,Power BI Data Analyst,Coursera,74,2015-04-09,1
1692,558,1082,Google Data Analytics,Microsoft,40,2024-10-10,0
1693,558,1082,PMI CAPM,Microsoft,28,2015-08-24,0
1694,558,1082,Power BI Data Analyst,Pluralsight,16,2015-12-12,1
1695,1288,2555,Power BI Data Analyst,edX,26,2022-05-10,1
1696,840,1645,Cisco CCNA,Microsoft,87,2020-02-11,1
1697,840,1645,Tableau Desktop Specialist,Pluralsight,77,2022-09-17,1
1698,461,906,Tableau Desktop Specialist,IBM,99,2021-12-01,0
1699,724,1411,Tableau Desktop Specialist,Amazon,27,2016-02-24,1
1700,1382,2732,Google Data Analytics,Amazon,67,2020-04-21,0
1701,1382,2732,CompTIA A+,IBM,34,2020-02-15,0
1702,145,295,Tableau Desktop Specialist,Cisco,30,2017-06-24,1
1703,145,295,Certified Scrum Master,Microsoft,94,2022-09-07,1
1704,145,295,Power BI Data Analyst,Udemy,15,2023-07-25,1
1705,502,992,PMI CAPM,Udemy,60,2023-04-26,1
1706,502,992,Udemy Python Bootcamp,Pluralsight,49,2019-03-30,1
1707,1099,2186,PMI CAPM,LinkedIn Learning,80,2020-07-11,0
1708,1099,2186,AWS Certified Solutions Architect,Coursera,93,2020-05-30,1
1709,1099,2186,Google Data Analytics,Microsoft,62,2019-06-03,0
1710,740,1445,Tableau Desktop Specialist,Google,26,2015-11-23,0
1711,740,1445,PMI CAPM,Amazon,75,2019-11-01,0
1712,1385,2738,CompTIA A+,Coursera,89,2017-12-29,0
1713,1385,2738,Certified Scrum Master,Pluralsight,65,2019-03-25,1
1714,732,1430,Cisco CCNA,IBM,76,2017-02-15,0
1715,732,1430,CompTIA A+,edX,42,2021-10-24,1
1716,732,1430,Udemy Python Bootcamp,LinkedIn Learning,25,2023-05-20,1
1717,540,1056,Microsoft Excel Expert,LinkedIn Learning,93,2017-06-11,1
1718,178,357,Microsoft Excel Expert,edX,35,2016-01-16,1
1719,178,357,Google Data Analytics,Udemy,93,2022-05-13,1
1720,1447,2862,Udemy Python Bootcamp,IBM,41,2022-07-14,1
1721,698,1363,Certified Scrum Master,Microsoft,42,2021-03-09,1
1722,941,1854,Udemy Python Bootcamp,Udemy,80,2019-07-22,1
1723,941,1854,AWS Certified Solutions Architect,Microsoft,41,2024-09-17,1
1724,941,1854,PMI CAPM,Amazon,35,2018-10-27,1
1725,1050,2090,Tableau Desktop Specialist,IBM,22,2018-05-05,1
1726,1050,2090,PMI CAPM,Google,94,2020-03-15,1
1727,923,1816,Certified Scrum Master,Microsoft,13,2018-12-07,0
1728,923,1816,AWS Certified Solutions Architect,Microsoft,15,2024-10-10,1
1729,899,1768,Udemy Python Bootcamp,edX,6,2021-10-23,1
1730,899,1768,AWS Certified Solutions Architect,Cisco,33,2024-12-29,0
1731,899,1768,Certified Scrum Master,edX,55,2015-04-30,1
1732,1493,2961,Certified Scrum Master,Udemy,73,2019-09-19,0
1733,1493,2961,CompTIA A+,edX,27,2020-06-08,1
1734,8,18,AWS Certified Solutions Architect,Microsoft,60,2018-08-10,1
1735,8,18,Tableau Desktop Specialist,Coursera,81,2018-02-12,1
1736,8,18,Google Data Analytics,Pluralsight,66,2020-11-24,1
1737,863,1695,Udemy Python Bootcamp,Google,84,2017-12-20,0
1738,863,1695,AWS Certified Solutions Architect,edX,19,2023-09-26,1
1739,668,1303,IBM Data Science Professional,LinkedIn Learning,47,2022-12-23,0
1740,1161,2305,Power BI Data Analyst,Coursera,89,2024-06-28,0
1741,1161,2305,Certified Scrum Master,Cisco,39,2018-10-14,0
1742,1161,2305,Google Data Analytics,Microsoft,83,2020-09-08,1
1743,358,714,PMI CAPM,Google,97,2022-10-08,0
1744,358,714,IBM Data Science Professional,edX,73,2018-05-16,1
1745,784,1536,Cisco CCNA,Microsoft,53,2019-03-22,1
1746,784,1536,Certified Scrum Master,Udemy,22,2023-09-10,0
1747,736,1437,Tableau Desktop Specialist,Udemy,5,2016-09-04,0
1748,736,1437,Udemy Python Bootcamp,Microsoft,31,2018-10-07,0
1749,736,1437,Certified Scrum Master,Microsoft,68,2019-03-11,0
1750,330,658,PMI CAPM,edX,93,2015-05-03,0
1751,330,658,Power BI Data Analyst,LinkedIn Learning,45,2023-03-11,0
1752,330,658,Google Data Analytics,edX,25,2018-12-15,1
1753,1056,2100,Cisco CCNA,Microsoft,24,2019-09-19,0
1754,1056,2100,AWS Certified Solutions Architect,Pluralsight,96,2020-10-16,0
1755,1149,2281,Udemy Python Bootcamp,Pluralsight,91,2019-03-25,1
1756,1118,2221,Power BI Data Analyst,Udemy,70,2018-07-17,1
1757,1118,2221,AWS Certified Solutions Architect,Google,88,2015-11-10,1
1758,1118,2221,Cisco CCNA,Udemy,28,2018-01-28,0
1759,259,522,Power BI Data Analyst,edX,93,2018-11-30,0
1760,259,522,IBM Data Science Professional,IBM,41,2022-03-14,0
1761,259,522,AWS Certified Solutions Architect,Cisco,90,2020-04-11,1
1762,1176,2334,Google Data Analytics,IBM,28,2016-09-22,1
1763,1176,2334,Google Data Analytics,Microsoft,19,2018-01-15,0
1764,1176,2334,Microsoft Excel Expert,Microsoft,16,2017-08-05,1
1765,373,741,AWS Certified Solutions Architect,edX,99,2019-12-27,1
1766,373,741,Microsoft Excel Expert,Pluralsight,68,2023-02-03,0
1767,1104,2195,IBM Data Science Professional,Google,57,2019-04-25,0
1768,1104,2195,Certified Scrum Master,Microsoft,98,2015-05-15,1
1769,1104,2195,PMI CAPM,Coursera,88,2024-09-12,0
1770,926,1824,IBM Data Science Professional,Coursera,39,2024-03-01,0
1771,926,1824,PMI CAPM,Coursera,25,2021-05-14,1
1772,143,292,Certified Scrum Master,Coursera,67,2018-04-01,1
1773,143,292,AWS Certified Solutions Architect,edX,96,2022-10-20,0
1774,143,292,IBM Data Science Professional,IBM,21,2017-09-04,1
1775,526,1032,Certified Scrum Master,Udemy,22,2015-12-08,1
1776,526,1032,PMI CAPM,Amazon,96,2019-02-11,0
1777,1139,2261,Microsoft Excel Expert,Udemy,19,2018-12-01,0
1778,1139,2261,Power BI Data Analyst,IBM,20,2020-11-25,1
1779,1139,2261,Power BI Data Analyst,LinkedIn Learning,26,2015-10-06,1
1780,1008,2001,Cisco CCNA,IBM,99,2020-07-07,0
1781,1008,2001,Microsoft Excel Expert,edX,67,2016-03-27,0
1782,1122,2228,IBM Data Science Professional,Cisco,5,2021-10-20,0
1783,1122,2228,CompTIA A+,Coursera,79,2015-10-27,1
1784,1122,2228,AWS Certified Solutions Architect,Microsoft,10,2017-02-18,1
1785,1424,2819,Certified Scrum Master,Pluralsight,13,2019-03-25,0
1786,1424,2819,Microsoft Excel Expert,Coursera,56,2017-03-31,0
1787,1424,2819,Cisco CCNA,Cisco,84,2020-07-22,1
1788,441,870,Udemy Python Bootcamp,Google,62,2016-08-18,1
1789,441,870,Power BI Data Analyst,Google,23,2015-06-26,1
1790,532,1043,PMI CAPM,Google,17,2023-04-18,0
1791,1202,2382,Power BI Data Analyst,Coursera,36,2016-07-11,1
1792,1202,2382,PMI CAPM,Microsoft,13,2021-03-21,0
1793,1202,2382,Microsoft Excel Expert,Amazon,53,2021-01-24,1
1794,227,461,Tableau Desktop Specialist,Amazon,35,2020-07-07,0
1795,1037,2066,Certified Scrum Master,Cisco,63,2024-02-03,1
1796,1037,2066,Power BI Data Analyst,LinkedIn Learning,59,2023-06-26,0
1797,1037,2066,Tableau Desktop Specialist,edX,23,2015-12-03,0
1798,229,465,Microsoft Excel Expert,Cisco,6,2019-07-16,1
1799,229,465,Udemy Python Bootcamp,Google,49,2015-11-22,0
1800,229,465,Udemy Python Bootcamp,Pluralsight,47,2019-08-26,1
1801,1280,2539,AWS Certified Solutions Architect,Microsoft,5,2017-08-01,1
1802,1280,2539,Tableau Desktop Specialist,Udemy,89,2017-08-04,1
1803,1450,2870,PMI CAPM,Pluralsight,7,2020-02-02,0
1804,213,431,CompTIA A+,Microsoft,48,2020-10-19,1
1805,213,431,Google Data Analytics,Microsoft,11,2021-09-09,1
1806,213,431,PMI CAPM,Cisco,37,2020-03-13,1
1807,80,165,Power BI Data Analyst,Microsoft,34,2016-03-18,1
1808,149,302,AWS Certified Solutions Architect,LinkedIn Learning,60,2016-05-04,0
1809,149,302,CompTIA A+,Amazon,94,2017-08-29,1
1810,815,1598,CompTIA A+,Pluralsight,35,2021-04-26,0
1811,815,1598,IBM Data Science Professional,Microsoft,76,2021-05-02,0
1812,904,1781,PMI CAPM,Microsoft,91,2016-06-28,1
1813,904,1781,Microsoft Excel Expert,Microsoft,54,2017-03-28,1
1814,904,1781,Google Data Analytics,LinkedIn Learning,93,2020-06-16,0
1815,959,1897,PMI CAPM,Udemy,5,2018-12-16,0
1816,959,1897,CompTIA A+,Pluralsight,86,2023-09-09,1
1817,959,1897,Udemy Python Bootcamp,IBM,23,2015-08-10,0
1818,672,1312,Microsoft Excel Expert,Microsoft,68,2023-04-10,0
1819,672,1312,Tableau Desktop Specialist,Microsoft,57,2023-10-17,0
1820,672,1312,Tableau Desktop Specialist,Coursera,10,2016-04-13,1
1821,1156,2296,CompTIA A+,Google,50,2024-12-22,0
1822,556,1079,Power BI Data Analyst,Amazon,76,2016-07-20,0
1823,908,1789,PMI CAPM,edX,77,2019-03-31,0
1824,908,1789,Microsoft Excel Expert,edX,59,2020-11-15,1
1825,134,275,Power BI Data Analyst,Microsoft,10,2015-05-13,0
1826,134,275,Certified Scrum Master,Google,74,2020-12-10,1
1827,134,275,Cisco CCNA,edX,72,2018-10-19,0
1828,1109,2205,Microsoft Excel Expert,Coursera,44,2020-04-10,0
1829,1109,2205,IBM Data Science Professional,Google,95,2019-04-27,1
1830,824,1613,PMI CAPM,LinkedIn Learning,70,2016-02-29,1
1831,409,805,Certified Scrum Master,Pluralsight,15,2023-01-02,0
1832,369,736,CompTIA A+,Amazon,62,2016-11-14,0
1833,369,736,Google Data Analytics,IBM,82,2020-09-01,0
1834,369,736,Power BI Data Analyst,Microsoft,30,2023-06-17,0
1835,508,1003,Udemy Python Bootcamp,IBM,98,2020-05-05,0
1836,508,1003,Microsoft Excel Expert,Coursera,40,2021-02-02,0
1837,1182,2344,AWS Certified Solutions Architect,Udemy,59,2023-06-11,1
1838,1182,2344,Power BI Data Analyst,Udemy,10,2017-01-23,0
1839,505,998,CompTIA A+,Cisco,69,2021-09-03,1
1840,505,998,PMI CAPM,IBM,68,2022-05-09,1
1841,505,998,Cisco CCNA,Coursera,62,2018-12-03,1
1842,1489,2954,CompTIA A+,Coursera,62,2017-12-15,0
1843,348,696,Tableau Desktop Specialist,Amazon,27,2023-10-05,0
1844,348,696,Tableau Desktop Specialist,Udemy,33,2017-03-27,0
1845,387,769,Google Data Analytics,Coursera,40,2019-09-22,1
1846,387,769,PMI CAPM,LinkedIn Learning,74,2021-12-20,1
1847,387,769,Tableau Desktop Specialist,Pluralsight,85,2019-03-09,0
1848,1,2,IBM Data Science Professional,Microsoft,99,2015-04-19,0
1849,1,2,Udemy Python Bootcamp,Amazon,10,2022-04-29,0
1850,361,721,Cisco CCNA,Amazon,48,2017-01-17,0
1851,361,721,AWS Certified Solutions Architect,Google,48,2021-12-25,1
1852,895,1762,Tableau Desktop Specialist,Coursera,56,2017-04-13,1
1853,895,1762,Tableau Desktop Specialist,Google,46,2016-04-07,1
1854,895,1762,CompTIA A+,LinkedIn Learning,29,2024-02-16,0
1855,829,1624,IBM Data Science Professional,Microsoft,78,2021-03-16,1
1856,829,1624,AWS Certified Solutions Architect,Pluralsight,43,2022-05-11,0
1857,829,1624,Cisco CCNA,Cisco,43,2019-01-15,1
1858,1416,2805,Udemy Python Bootcamp,LinkedIn Learning,7,2020-05-17,1
1859,1416,2805,AWS Certified Solutions Architect,IBM,26,2017-03-27,1
1860,1416,2805,Certified Scrum Master,Amazon,8,2015-02-27,0
1861,476,940,Udemy Python Bootcamp,IBM,88,2015-01-05,0
1862,476,940,AWS Certified Solutions Architect,edX,92,2022-10-18,0
1863,1281,2540,Microsoft Excel Expert,IBM,96,2022-06-01,0
1864,1281,2540,AWS Certified Solutions Architect,Google,20,2016-03-30,0
1865,58,123,Cisco CCNA,LinkedIn Learning,80,2020-04-26,0
1866,58,123,Certified Scrum Master,Coursera,20,2015-09-16,1
1867,58,123,Tableau Desktop Specialist,Cisco,56,2019-12-02,1
1868,638,1242,CompTIA A+,Microsoft,73,2017-08-13,1
1869,638,1242,AWS Certified Solutions Architect,Google,16,2015-12-07,1
1870,638,1242,AWS Certified Solutions Architect,Microsoft,97,2020-05-07,1
1871,1331,2632,Google Data Analytics,Pluralsight,46,2024-07-26,1
1872,1054,2097,IBM Data Science Professional,IBM,21,2021-07-22,0
1873,1054,2097,PMI CAPM,LinkedIn Learning,76,2023-07-10,0
1874,1371,2708,Udemy Python Bootcamp,Pluralsight,14,2021-02-05,1
1875,1371,2708,Cisco CCNA,Amazon,88,2022-02-22,1
1876,173,349,CompTIA A+,Google,20,2022-07-30,1
1877,451,886,CompTIA A+,Amazon,20,2022-11-01,1
1878,126,260,CompTIA A+,Coursera,7,2016-04-25,1
1879,126,260,Certified Scrum Master,Coursera,27,2020-03-16,1
1880,1180,2339,PMI CAPM,Amazon,32,2018-03-25,1
1881,1180,2339,Power BI Data Analyst,Google,49,2018-09-02,0
1882,531,1042,Cisco CCNA,Google,28,2022-03-10,0
1883,531,1042,Tableau Desktop Specialist,IBM,23,2015-05-29,1
1884,858,1684,Certified Scrum Master,IBM,44,2023-08-06,1
1885,858,1684,Certified Scrum Master,Microsoft,50,2015-09-19,1
1886,858,1684,Tableau Desktop Specialist,Pluralsight,44,2015-08-24,0
1887,714,1391,Google Data Analytics,Amazon,22,2016-11-10,0
1888,714,1391,Udemy Python Bootcamp,Cisco,16,2015-10-02,1
1889,91,191,Google Data Analytics,Amazon,86,2016-05-03,0
1890,91,191,PMI CAPM,Cisco,65,2019-11-04,1
1891,1451,2874,Microsoft Excel Expert,Cisco,16,2022-02-07,1
1892,1451,2874,Udemy Python Bootcamp,Pluralsight,31,2016-08-19,0
1893,182,365,CompTIA A+,Microsoft,92,2015-11-08,0
1894,182,365,Tableau Desktop Specialist,Amazon,37,2018-09-07,1
1895,876,1725,PMI CAPM,Coursera,84,2017-07-13,0
1896,1031,2054,AWS Certified Solutions Architect,Pluralsight,16,2023-04-06,0
1897,1031,2054,Google Data Analytics,Udemy,99,2023-09-26,0
1898,787,1541,PMI CAPM,Udemy,57,2023-12-03,0
1899,415,813,AWS Certified Solutions Architect,LinkedIn Learning,76,2023-07-10,0
1900,252,510,Tableau Desktop Specialist,Coursera,7,2024-06-24,1
1901,252,510,Power BI Data Analyst,Pluralsight,68,2016-09-01,1
1902,70,142,IBM Data Science Professional,Microsoft,88,2024-02-25,1
1903,70,142,Power BI Data Analyst,edX,62,2018-07-11,1
1904,804,1582,Certified Scrum Master,IBM,70,2015-08-26,1
1905,132,271,Power BI Data Analyst,LinkedIn Learning,40,2019-10-13,1
1906,132,271,Microsoft Excel Expert,Amazon,27,2021-08-24,1
1907,132,271,Tableau Desktop Specialist,Google,23,2016-12-12,1
1908,301,605,IBM Data Science Professional,Udemy,22,2021-07-25,1
1909,301,605,AWS Certified Solutions Architect,Microsoft,40,2019-02-19,0
1910,1430,2832,AWS Certified Solutions Architect,Udemy,5,2024-06-09,1
1911,327,652,CompTIA A+,Amazon,40,2023-11-24,1
1912,327,652,Microsoft Excel Expert,Udemy,79,2016-12-08,1
1913,1465,2898,Udemy Python Bootcamp,Pluralsight,20,2021-12-07,0
1914,1465,2898,Cisco CCNA,Cisco,21,2023-08-25,0
1915,1114,2216,Udemy Python Bootcamp,Amazon,72,2023-01-18,0
1916,1114,2216,AWS Certified Solutions Architect,IBM,83,2024-02-11,0
1917,500,989,CompTIA A+,edX,99,2020-12-29,1
1918,500,989,CompTIA A+,IBM,77,2016-07-04,1
1919,1378,2725,Cisco CCNA,Amazon,57,2023-12-22,0
1920,1378,2725,PMI CAPM,Udemy,93,2021-01-03,1
1921,833,1632,IBM Data Science Professional,Pluralsight,73,2022-02-25,0
1922,833,1632,CompTIA A+,Cisco,18,2015-10-12,1
1923,833,1632,AWS Certified Solutions Architect,Microsoft,70,2020-12-18,1
1924,365,729,CompTIA A+,Microsoft,97,2015-08-07,0
1925,365,729,AWS Certified Solutions Architect,Coursera,57,2021-06-30,0
1926,496,980,AWS Certified Solutions Architect,IBM,88,2020-09-06,0
1927,1395,2761,Udemy Python Bootcamp,edX,53,2021-10-23,0
1928,1395,2761,Microsoft Excel Expert,Cisco,94,2024-06-21,1
1929,1395,2761,Certified Scrum Master,LinkedIn Learning,66,2024-02-15,0
1930,339,677,Power BI Data Analyst,LinkedIn Learning,53,2017-09-23,0
1931,422,832,Power BI Data Analyst,Amazon,26,2021-06-20,0
1932,165,333,Tableau Desktop Specialist,Amazon,37,2023-02-22,0
1933,165,333,Certified Scrum Master,Coursera,32,2017-12-30,0
1934,29,66,Power BI Data Analyst,Amazon,8,2023-12-01,1
1935,29,66,Microsoft Excel Expert,Udemy,70,2015-08-01,0
1936,517,1019,Google Data Analytics,Cisco,53,2015-03-16,0
1937,194,387,Microsoft Excel Expert,edX,39,2023-02-25,1
1938,194,387,Certified Scrum Master,Google,43,2017-08-27,0
1939,194,387,Udemy Python Bootcamp,Cisco,14,2023-04-23,0
1940,1328,2627,Google Data Analytics,Udemy,78,2017-08-31,0
1941,1328,2627,Udemy Python Bootcamp,Microsoft,76,2015-01-12,1
1942,1328,2627,Power BI Data Analyst,IBM,73,2024-06-04,1
1943,1362,2689,Udemy Python Bootcamp,Pluralsight,38,2016-11-28,0
1944,1362,2689,Google Data Analytics,edX,36,2019-12-10,1
1945,1362,2689,IBM Data Science Professional,Pluralsight,20,2022-08-12,0
1946,946,1867,Google Data Analytics,Microsoft,32,2017-08-17,1
1947,946,1867,Power BI Data Analyst,Coursera,64,2018-04-15,0
1948,1361,2688,Certified Scrum Master,Cisco,80,2022-10-17,0
1949,1361,2688,PMI CAPM,IBM,64,2018-08-02,1
1950,170,341,Certified Scrum Master,Pluralsight,84,2020-12-25,1
1951,168,338,Tableau Desktop Specialist,Udemy,48,2022-02-22,0
1952,168,338,Google Data Analytics,IBM,6,2019-10-23,0
1953,653,1269,Cisco CCNA,LinkedIn Learning,97,2015-04-21,0
1954,653,1269,Microsoft Excel Expert,Google,50,2022-12-06,0
1955,653,1269,Certified Scrum Master,Microsoft,77,2023-10-10,1
1956,174,350,Cisco CCNA,Amazon,75,2018-10-19,1
1957,174,350,Power BI Data Analyst,Pluralsight,97,2015-06-28,1
1958,519,1021,AWS Certified Solutions Architect,Microsoft,85,2024-01-28,0
1959,1214,2409,Power BI Data Analyst,Microsoft,74,2018-10-11,0
1960,1401,2772,Power BI Data Analyst,Pluralsight,77,2015-11-05,0
1961,1401,2772,Tableau Desktop Specialist,Microsoft,16,2021-10-23,0
1962,913,1799,CompTIA A+,Amazon,36,2022-07-18,1
1963,492,972,Power BI Data Analyst,Udemy,87,2023-11-08,0
1964,492,972,PMI CAPM,edX,37,2024-12-07,1
1965,954,1885,Cisco CCNA,Coursera,27,2024-09-09,0
1966,954,1885,AWS Certified Solutions Architect,Google,30,2021-04-25,0
1967,74,152,AWS Certified Solutions Architect,Udemy,58,2016-10-03,1
1968,1253,2486,Udemy Python Bootcamp,Udemy,41,2019-05-06,0
1969,588,1138,Certified Scrum Master,Microsoft,98,2020-11-24,1
1970,751,1468,Tableau Desktop Specialist,Microsoft,64,2019-11-01,1
1971,658,1280,Microsoft Excel Expert,IBM,84,2024-05-02,0
1972,658,1280,Certified Scrum Master,IBM,6,2018-06-24,0
1973,843,1652,Cisco CCNA,LinkedIn Learning,64,2022-01-01,0
1974,843,1652,Certified Scrum Master,Microsoft,61,2022-11-07,1
1975,843,1652,PMI CAPM,Udemy,47,2016-05-08,1
1976,235,479,Cisco CCNA,LinkedIn Learning,15,2019-06-05,1
1977,235,479,Certified Scrum Master,LinkedIn Learning,82,2021-08-05,0
1978,235,479,CompTIA A+,edX,51,2023-03-07,0
1979,733,1431,CompTIA A+,Google,67,2019-06-25,0
1980,215,434,Google Data Analytics,Pluralsight,83,2024-08-07,1
1981,215,434,Microsoft Excel Expert,Amazon,98,2015-08-08,1
1982,215,434,Microsoft Excel Expert,Amazon,35,2022-05-25,1
1983,163,329,Tableau Desktop Specialist,Udemy,29,2021-06-12,0
1984,163,329,PMI CAPM,Amazon,76,2023-12-18,0
1985,163,329,Tableau Desktop Specialist,edX,34,2023-10-06,0
1986,133,274,Udemy Python Bootcamp,Coursera,18,2022-02-09,1
1987,133,274,Udemy Python Bootcamp,edX,33,2022-08-24,0
1988,1312,2597,CompTIA A+,Cisco,54,2021-05-04,0
1989,1312,2597,Power BI Data Analyst,edX,40,2016-02-29,1
1990,1312,2597,IBM Data Science Professional,Coursera,38,2024-07-19,1
1991,223,453,Udemy Python Bootcamp,Microsoft,42,2020-09-28,0
1992,1228,2440,PMI CAPM,Udemy,83,2023-05-12,0
1993,1228,2440,IBM Data Science Professional,Google,80,2016-09-19,0
1994,1228,2440,Google Data Analytics,Coursera,92,2016-06-05,0
1995,935,1844,Google Data Analytics,Amazon,41,2022-03-25,0
1996,935,1844,Udemy Python Bootcamp,edX,79,2020-03-05,1
1997,186,373,Udemy Python Bootcamp,Microsoft,23,2021-01-10,1
1998,42,91,Tableau Desktop Specialist,Amazon,5,2022-05-02,1
1999,42,91,IBM Data Science Professional,Amazon,85,2015-10-10,0
2000,693,1352,Certified Scrum Master,Cisco,84,2020-12-21,1
2001,693,1352,Cisco CCNA,Coursera,30,2021-03-20,0
2002,693,1352,Tableau Desktop Specialist,Pluralsight,47,2021-11-04,1
2003,109,228,Microsoft Excel Expert,edX,55,2018-07-11,1
2004,109,228,CompTIA A+,Google,19,2020-03-01,1
2005,109,228,IBM Data Science Professional,Pluralsight,12,2019-03-27,0
2006,39,84,Tableau Desktop Specialist,Amazon,18,2016-07-09,0
2007,39,84,Power BI Data Analyst,LinkedIn Learning,11,2023-07-28,1
2008,569,1103,Cisco CCNA,Udemy,16,2015-10-31,1
2009,569,1103,AWS Certified Solutions Architect,Cisco,6,2022-06-20,1
2010,995,1972,Cisco CCNA,Amazon,97,2018-07-25,1
2011,995,1972,Power BI Data Analyst,IBM,25,2017-06-29,1
2012,1343,2653,Power BI Data Analyst,Amazon,95,2015-04-12,0
2013,1343,2653,Google Data Analytics,Udemy,16,2015-07-21,0
2014,1343,2653,Cisco CCNA,Google,88,2017-04-17,0
2015,1442,2854,PMI CAPM,Amazon,82,2020-12-11,1
2016,484,954,Tableau Desktop Specialist,edX,27,2024-01-02,0
2017,484,954,Google Data Analytics,IBM,34,2020-11-20,0
2018,469,923,Certified Scrum Master,Google,62,2022-04-16,0
2019,469,923,Tableau Desktop Specialist,Google,99,2020-08-20,1
2020,469,923,Cisco CCNA,IBM,56,2018-08-22,1
2021,891,1756,Cisco CCNA,edX,23,2019-02-01,0
