reason_id,person_id,transition_id,reason_type,reason_comment
1993,963,1906,Flexible schedule,Needed part-time or flexible working hours.
1994,963,1906,Work-life balance,Current job had long hours with no flexibility.
1995,963,1906,Relocation,Moved to a new city and needed a job switch.
1996,1491,2958,Burnout,Mentally exhausted from constant pressure.
1997,1491,2958,Work-life balance,Needed more time for family and health.
1998,1351,2669,Career growth,Felt stuck in the same position for too long.
1999,1351,2669,Remote work opportunity,"New role allows remote work, which I prefer."
2000,1351,2669,Flexible schedule,Needed part-time or flexible working hours.
2001,902,1775,Desire for stability,Seeking consistent income and benefits.
2002,590,1141,Job dissatisfaction,Felt unmotivated in my previous role.
2003,590,1141,Career growth,No opportunities to move up in the company.
2004,623,1212,Desire for stability,Seeking consistent income and benefits.
2005,623,1212,Better salary,Needed better compensation for my skills.
2006,623,1212,Pursuing passion,Wanted to follow my true interests.
2007,855,1677,Flexible schedule,Wanted better control over my time.
2008,855,1677,Desire for stability,Old industry was unpredictable.
2009,1366,2697,Relocation,Relocated due to family reasons.
2010,1366,2697,Industry decline,Old industry was shrinking with few jobs.
2011,1471,2911,Career growth,Felt stuck in the same position for too long.
2012,1471,2911,Pursuing passion,Switched to something I'm genuinely excited about.
2013,441,869,Industry decline,Needed to move to a growing sector.
2014,441,869,Remote work opportunity,Old job required daily commuting.
2015,333,665,Industry decline,Saw layoffs and instability in my field.
2016,333,665,Laid off,Company downsized and I lost my job.
2017,1243,2468,Burnout,Job was emotionally draining.
2018,328,655,Flexible schedule,Old job didn't offer schedule flexibility.
2019,328,655,Burnout,Too much stress in the previous role.
2020,292,587,Career growth,No opportunities to move up in the company.
2021,94,197,Relocation,Relocation forced a change in career.
2022,94,197,Flexible schedule,Needed part-time or flexible working hours.
2023,585,1134,Burnout,Too much stress in the previous role.
2024,585,1134,Industry decline,Needed to move to a growing sector.
2025,585,1134,Flexible schedule,Old job didn't offer schedule flexibility.
2026,29,67,Better salary,Wanted to earn more to support my family.
2027,29,67,Flexible schedule,Needed part-time or flexible working hours.
2028,698,1363,Relocation,Moved to a new city and needed a job switch.
2029,698,1363,Industry decline,Needed to move to a growing sector.
2030,1076,2141,Pursuing passion,Switched to something I'm genuinely excited about.
2031,1076,2141,Remote work opportunity,Old job required daily commuting.
2032,1076,2141,Work-life balance,Needed more time for family and health.
2033,1142,2266,Better salary,Old job didn't pay enough to cover living costs.
2034,649,1262,Job dissatisfaction,Company culture wasn't a good fit.
2035,283,572,Laid off,Position was eliminated unexpectedly.
2036,691,1348,Industry decline,Saw layoffs and instability in my field.
2037,1408,2787,Remote work opportunity,Old job required daily commuting.
2038,1408,2787,Relocation,Relocation forced a change in career.
2039,1408,2787,Pursuing passion,Wanted to follow my true interests.
2040,1431,2835,Laid off,Got laid off and had to start over.
2041,1436,2845,Desire for stability,Seeking consistent income and benefits.
2042,569,1103,Relocation,Relocation forced a change in career.
2043,373,743,Burnout,Job was emotionally draining.
2044,1222,2427,Relocation,Relocation forced a change in career.
2045,1367,2699,Flexible schedule,Needed part-time or flexible working hours.
2046,1367,2699,Work-life balance,Current job had long hours with no flexibility.
2047,786,1539,Work-life balance,Burned out from constant overtime.
2048,786,1539,Industry decline,Saw layoffs and instability in my field.
2049,627,1220,Better salary,Old job didn't pay enough to cover living costs.
2050,235,480,Job dissatisfaction,didn't enjoy the work I was doing.
2051,235,480,Burnout,Job was emotionally draining.
2052,235,480,Remote work opportunity,"New role allows remote work, which I prefer."
2053,246,500,Pursuing passion,Previous job wasn't aligned with my goals.
2054,246,500,Remote work opportunity,Old job required daily commuting.
2055,246,500,Burnout,Mentally exhausted from constant pressure.
2056,1099,2186,Job dissatisfaction,Company culture wasn't a good fit.
2057,1099,2186,Better salary,Wanted to earn more to support my family.
2058,156,318,Flexible schedule,Needed part-time or flexible working hours.
2059,156,318,Industry decline,Old industry was shrinking with few jobs.
2060,156,318,Pursuing passion,Previous job wasn't aligned with my goals.
2061,1380,2728,Job dissatisfaction,Felt unmotivated in my previous role.
2062,1380,2728,Work-life balance,Current job had long hours with no flexibility.
2063,1167,2317,Burnout,Mentally exhausted from constant pressure.
2064,421,829,Pursuing passion,Wanted to follow my true interests.
2065,60,126,Work-life balance,Needed more time for family and health.
2066,60,126,Industry decline,Old industry was shrinking with few jobs.
2067,60,126,Desire for stability,Seeking consistent income and benefits.
2068,1168,2319,Flexible schedule,Old job didn't offer schedule flexibility.
2069,1168,2319,Better salary,Needed better compensation for my skills.
2070,1168,2319,Relocation,Relocated due to family reasons.
2071,1458,2887,Job dissatisfaction,Company culture wasn't a good fit.
2072,1458,2887,Career growth,No opportunities to move up in the company.
2073,1458,2887,Pursuing passion,Previous job wasn't aligned with my goals.
2074,1238,2461,Industry decline,Old industry was shrinking with few jobs.
2075,1277,2534,Desire for stability,Old industry was unpredictable.
2076,82,169,Burnout,N/A
2077,82,169,Industry decline,Needed to move to a growing sector.
2078,82,169,Better salary,Wanted to earn more to support my family.
2079,169,339,Burnout,Too much stress in the previous role.
2080,169,339,Career growth,No opportunities to move up in the company.
2081,169,339,Better salary,Needed better compensation for my skills.
2082,166,336,Laid off,Got laid off and had to start over.
2083,166,336,Flexible schedule,Needed part-time or flexible working hours.
2084,166,336,Industry decline,Needed to move to a growing sector.
2085,1074,2139,Desire for stability,Seeking consistent income and benefits.
2086,1074,2139,Relocation,Relocation forced a change in career.
2087,1074,2139,Job dissatisfaction,didn't enjoy the work I was doing.
2088,1494,2964,Relocation,Relocation forced a change in career.
2089,1494,2964,Job dissatisfaction,Company culture wasn't a good fit.
2090,1450,2870,Relocation,Relocation forced a change in career.
2091,1450,2870,Job dissatisfaction,Felt unmotivated in my previous role.
2092,1450,2870,Desire for stability,Seeking consistent income and benefits.
2093,1412,2797,Laid off,Position was eliminated unexpectedly.
2094,1412,2797,Burnout,Job was emotionally draining.
2095,1412,2797,Industry decline,Old industry was shrinking with few jobs.
2096,675,1315,Laid off,Position was eliminated unexpectedly.
2097,675,1315,Relocation,Moved to a new city and needed a job switch.
2098,247,501,Laid off,Got laid off and had to start over.
2099,247,501,Career growth,No opportunities to move up in the company.
2100,217,441,Flexible schedule,Wanted better control over my time.
2101,217,441,Industry decline,Old industry was shrinking with few jobs.
2102,1028,2049,Remote work opportunity,Old job required daily commuting.
2103,1028,2049,Work-life balance,Current job had long hours with no flexibility.
2104,63,131,Remote work opportunity,Old job required daily commuting.
2105,63,131,Better salary,Old job didn't pay enough to cover living costs.
2106,63,131,Burnout,Job was emotionally draining.
2107,457,898,Relocation,Moved to a new city and needed a job switch.
2108,674,1314,Laid off,Got laid off and had to start over.
2109,1242,2466,Flexible schedule,Wanted better control over my time.
2110,218,443,Work-life balance,Current job had long hours with no flexibility.
2111,223,453,Industry decline,Needed to move to a growing sector.
2112,248,502,Relocation,Relocated due to family reasons.
2113,848,1662,Desire for stability,Wanted a more secure job long-term.
2114,848,1662,Job dissatisfaction,didn't enjoy the work I was doing.
2115,173,349,Relocation,Relocation forced a change in career.
2116,173,349,Flexible schedule,Old job didn't offer schedule flexibility.
2117,1146,2272,Laid off,Got laid off and had to start over.
2118,138,283,Work-life balance,Burned out from constant overtime.
2119,138,283,Flexible schedule,Wanted better control over my time.
2120,138,283,Industry decline,Saw layoffs and instability in my field.
2121,114,238,Laid off,Got laid off and had to start over.
2122,114,238,Career growth,Felt stuck in the same position for too long.
2123,114,238,Better salary,Needed better compensation for my skills.
2124,210,425,Flexible schedule,Old job didn't offer schedule flexibility.
2125,207,417,Industry decline,Needed to move to a growing sector.
2126,207,417,Burnout,Job was emotionally draining.
2127,207,417,Job dissatisfaction,didn't enjoy the work I was doing.
2128,76,154,Laid off,Position was eliminated unexpectedly.
2129,76,154,Career growth,No opportunities to move up in the company.
2130,812,1594,Desire for stability,Old industry was unpredictable.
2131,812,1594,Relocation,Relocated due to family reasons.
2132,288,580,Laid off,Company downsized and I lost my job.
2133,288,580,Relocation,Moved to a new city and needed a job switch.
2134,288,580,Desire for stability,Wanted a more secure job long-term.
2135,1454,2881,Job dissatisfaction,Company culture wasn't a good fit.
2136,935,1844,Pursuing passion,Previous job wasn't aligned with my goals.
2137,935,1844,Better salary,Needed better compensation for my skills.
2138,770,1507,Pursuing passion,Wanted to follow my true interests.
2139,770,1507,Work-life balance,Current job had long hours with no flexibility.
2140,770,1507,Industry decline,Needed to move to a growing sector.
2141,609,1182,Job dissatisfaction,Company culture wasn't a good fit.
2142,609,1182,Work-life balance,Burned out from constant overtime.
2143,609,1182,Pursuing passion,Switched to something I'm genuinely excited about.
2144,366,731,Job dissatisfaction,didn't enjoy the work I was doing.
2145,366,731,Industry decline,Old industry was shrinking with few jobs.
2146,751,1468,Relocation,Relocation forced a change in career.
2147,751,1468,Career growth,Wanted to pursue a leadership role.
2148,760,1486,Industry decline,Old industry was shrinking with few jobs.
2149,1409,2788,Work-life balance,Current job had long hours with no flexibility.
2150,1409,2788,Relocation,Relocated due to family reasons.
2151,1409,2788,Pursuing passion,Wanted to follow my true interests.
2152,748,1463,Burnout,Too much stress in the previous role.
2153,614,1195,Burnout,Too much stress in the previous role.
2154,614,1195,Industry decline,Needed to move to a growing sector.
2155,374,745,Burnout,Job was emotionally draining.
2156,374,745,Work-life balance,Burned out from constant overtime.
2157,374,745,Industry decline,Needed to move to a growing sector.
2158,45,95,Better salary,Needed better compensation for my skills.
2159,45,95,Flexible schedule,Needed part-time or flexible working hours.
2160,56,119,Desire for stability,Wanted a more secure job long-term.
2161,56,119,Pursuing passion,Previous job wasn't aligned with my goals.
2162,1162,2308,Laid off,Company downsized and I lost my job.
2163,1162,2308,Better salary,Old job didn't pay enough to cover living costs.
2164,1497,2969,Industry decline,Needed to move to a growing sector.
2165,519,1021,Flexible schedule,Wanted better control over my time.
2166,519,1021,Pursuing passion,Switched to something I'm genuinely excited about.
2167,99,210,Better salary,Needed better compensation for my skills.
2168,651,1265,Pursuing passion,Wanted to follow my true interests.
2169,651,1265,Relocation,Relocated due to family reasons.
2170,1308,2591,Flexible schedule,Old job didn't offer schedule flexibility.
2171,1308,2591,Job dissatisfaction,Company culture wasn't a good fit.
2172,591,1143,Remote work opportunity,"New role allows remote work, which I prefer."
2173,591,1143,Pursuing passion,Switched to something I'm genuinely excited about.
2174,591,1143,Job dissatisfaction,Felt unmotivated in my previous role.
2175,1245,2471,Pursuing passion,Previous job wasn't aligned with my goals.
2176,1245,2471,Relocation,Relocated due to family reasons.
2177,873,1718,Flexible schedule,Old job didn't offer schedule flexibility.
2178,873,1718,Better salary,Old job didn't pay enough to cover living costs.
2179,873,1718,Burnout,Job was emotionally draining.
2180,331,659,Burnout,Too much stress in the previous role.
2181,331,659,Work-life balance,Current job had long hours with no flexibility.
2182,331,659,Desire for stability,Seeking consistent income and benefits.
2183,1166,2315,Pursuing passion,Switched to something I'm genuinely excited about.
2184,801,1577,Desire for stability,Wanted a more secure job long-term.
2185,801,1577,Career growth,No opportunities to move up in the company.
2186,801,1577,Remote work opportunity,Wanted to work from home for better flexibility.
2187,118,245,Work-life balance,Current job had long hours with no flexibility.
2188,118,245,Burnout,Mentally exhausted from constant pressure.
2189,118,245,Better salary,Needed better compensation for my skills.
2190,316,630,N/A,Job was emotionally draining.
2191,316,630,Industry decline,Saw layoffs and instability in my field.
2192,1143,2268,Flexible schedule,Needed part-time or flexible working hours.
2193,1143,2268,Relocation,Relocation forced a change in career.
2194,1221,2425,Better salary,Needed better compensation for my skills.
2195,1144,2269,Pursuing passion,Previous job wasn't aligned with my goals.
2196,1144,2269,Remote work opportunity,"New role allows remote work, which I prefer."
2197,1144,2269,Job dissatisfaction,Company culture wasn't a good fit.
2198,193,385,Career growth,No opportunities to move up in the company.
2199,193,385,Industry decline,Old industry was shrinking with few jobs.
2200,193,385,Laid off,Company downsized and I lost my job.
2201,230,467,Remote work opportunity,Wanted to work from home for better flexibility.
2202,552,1073,Better salary,Old job didn't pay enough to cover living costs.
2203,552,1073,Industry decline,Needed to move to a growing sector.
2204,1132,2252,Career growth,Wanted to pursue a leadership role.
2205,1132,2252,Remote work opportunity,"New role allows remote work, which I prefer."
2206,1132,2252,Desire for stability,Seeking consistent income and benefits.
2207,897,1764,Relocation,Relocation forced a change in career.
2208,3,5,Work-life balance,Needed more time for family and health.
2209,3,5,Pursuing passion,Switched to something I'm genuinely excited about.
2210,1055,2099,Industry decline,Saw layoffs and instability in my field.
2211,404,796,Job dissatisfaction,Felt unmotivated in my previous role.
2212,839,1643,Career growth,Wanted to pursue a leadership role.
2213,839,1643,Pursuing passion,Switched to something I'm genuinely excited about.
2214,839,1643,Laid off,Got laid off and had to start over.
2215,744,1455,Job dissatisfaction,Company culture wasn't a good fit.
2216,744,1455,Relocation,Relocation forced a change in career.
2217,1438,2849,Desire for stability,Old industry was unpredictable.
2218,1438,2849,Career growth,Wanted to pursue a leadership role.
2219,1438,2849,Burnout,Job was emotionally draining.
2220,665,1296,Job dissatisfaction,Company culture wasn't a good fit.
2221,665,1296,Better salary,Wanted to earn more to support my family.
2222,665,1296,Flexible schedule,Old job didn't offer schedule flexibility.
2223,1326,2624,Relocation,Relocation forced a change in career.
2224,1326,2624,Remote work opportunity,Wanted to work from home for better flexibility.
2225,824,1613,Better salary,Old job didn't pay enough to cover living costs.
2226,824,1613,Remote work opportunity,Old job required daily commuting.
2227,264,534,Industry decline,Saw layoffs and instability in my field.
2228,264,534,Relocation,Relocation forced a change in career.
2229,533,1044,Better salary,Needed better compensation for my skills.
2230,533,1044,Industry decline,Old industry was shrinking with few jobs.
2231,533,1044,Job dissatisfaction,Company culture wasn't a good fit.
2232,323,645,Work-life balance,Needed more time for family and health.
2233,323,645,Laid off,Got laid off and had to start over.
2234,96,202,Flexible schedule,Wanted better control over my time.
2235,96,202,Laid off,Company downsized and I lost my job.
2236,1372,2709,Burnout,Too much stress in the previous role.
2237,1372,2709,Job dissatisfaction,Company culture wasn't a good fit.
2238,1231,2446,Relocation,Relocation forced a change in career.
2239,1281,2540,Laid off,Company downsized and I lost my job.
2240,1281,2540,Work-life balance,Needed more time for family and health.
2241,559,1083,Work-life balance,Burned out from constant overtime.
2242,559,1083,Laid off,Position was eliminated unexpectedly.
2243,559,1083,Burnout,Job was emotionally draining.
2244,572,1112,Relocation,Relocated due to family reasons.
2245,1085,2156,Laid off,Company downsized and I lost my job.
2246,1085,2156,Relocation,Relocation forced a change in career.
2247,1085,2156,Job dissatisfaction,Felt unmotivated in my previous role.
2248,171,345,Pursuing passion,Wanted to follow my true interests.
2249,406,800,Work-life balance,Burned out from constant overtime.
2250,406,800,Career growth,Felt stuck in the same position for too long.
2251,753,1472,Remote work opportunity,"New role allows remote work, which I prefer."
2252,1478,2928,Laid off,Position was eliminated unexpectedly.
2253,1478,2928,Job dissatisfaction,Felt unmotivated in my previous role.
2254,1478,2928,Career growth,No opportunities to move up in the company.
2255,340,679,Better salary,Needed better compensation for my skills.
2256,1394,2759,Flexible schedule,Old job didn't offer schedule flexibility.
2257,1394,2759,Laid off,Position was eliminated unexpectedly.
2258,542,1059,Remote work opportunity,Old job required daily commuting.
2259,542,1059,Pursuing passion,Previous job wasn't aligned with my goals.
2260,1237,2459,Laid off,Company downsized and I lost my job.
2261,1237,2459,Pursuing passion,Previous job wasn't aligned with my goals.
2262,1237,2459,Desire for stability,Wanted a more secure job long-term.
2263,258,521,Industry decline,Saw layoffs and instability in my field.
2264,1075,2140,Burnout,Too much stress in the previous role.
2265,1075,2140,Career growth,Felt stuck in the same position for too long.
2266,1075,2140,Relocation,Relocation forced a change in career.
2267,483,950,Desire for stability,Seeking consistent income and benefits.
2268,483,950,Remote work opportunity,"New role allows remote work, which I prefer."
2269,483,950,Pursuing passion,Switched to something I'm genuinely excited about.
2270,1058,2104,Better salary,Needed better compensation for my skills.
2271,1058,2104,Remote work opportunity,Wanted to work from home for better flexibility.
2272,1058,2104,Industry decline,Old industry was shrinking with few jobs.
2273,293,588,Flexible schedule,Old job didn't offer schedule flexibility.
2274,293,588,Better salary,Needed better compensation for my skills.
2275,176,353,Relocation,Relocation forced a change in career.
2276,876,1726,Pursuing passion,Switched to something I'm genuinely excited about.
2277,876,1726,Desire for stability,Wanted a more secure job long-term.
2278,1056,2101,Better salary,Wanted to earn more to support my family.
2279,1056,2101,Career growth,Wanted to pursue a leadership role.
2280,1097,2182,Remote work opportunity,"New role allows remote work, which I prefer."
2281,1097,2182,Better salary,Needed better compensation for my skills.
2282,416,817,Remote work opportunity,"New role allows remote work, which I prefer."
2283,359,715,Better salary,Wanted to earn more to support my family.
2284,359,715,Remote work opportunity,"New role allows remote work, which I prefer."
2285,338,675,Laid off,Position was eliminated unexpectedly.
2286,338,675,Remote work opportunity,"New role allows remote work, which I prefer."
2287,1151,2287,Burnout,Mentally exhausted from constant pressure.
2288,1151,2287,Industry decline,Saw layoffs and instability in my field.
2289,1355,2679,Burnout,Job was emotionally draining.
2290,988,1956,Relocation,Moved to a new city and needed a job switch.
2291,42,91,Burnout,Mentally exhausted from constant pressure.
2292,42,91,Pursuing passion,Wanted to follow my true interests.
2293,42,91,Job dissatisfaction,Company culture wasn't a good fit.
2294,5,13,Better salary,Needed better compensation for my skills.
2295,5,13,Job dissatisfaction,Felt unmotivated in my previous role.
2296,154,312,Flexible schedule,Wanted better control over my time.
2297,154,312,Relocation,Relocated due to family reasons.
2298,1165,2313,Relocation,Moved to a new city and needed a job switch.
2299,90,187,Work-life balance,Needed more time for family and health.
2300,1456,2883,Pursuing passion,Wanted to follow my true interests.
2301,1456,2883,Burnout,Mentally exhausted from constant pressure.
2302,759,1483,Pursuing passion,Wanted to follow my true interests.
2303,759,1483,Desire for stability,Wanted a more secure job long-term.
2304,759,1483,Job dissatisfaction,Felt unmotivated in my previous role.
2305,280,564,Desire for stability,Wanted a more secure job long-term.
2306,280,564,Relocation,Relocated due to family reasons.
2307,280,564,Better salary,Old job didn't pay enough to cover living costs.
2308,740,1445,Desire for stability,Wanted a more secure job long-term.
2309,740,1445,Work-life balance,Needed more time for family and health.
2310,932,1836,Job dissatisfaction,Felt unmotivated in my previous role.
2311,932,1836,Desire for stability,Wanted a more secure job long-term.
2312,932,1836,Laid off,Company downsized and I lost my job.
2313,1196,2370,Relocation,Moved to a new city and needed a job switch.
2314,1196,2370,Laid off,Got laid off and had to start over.
2315,1196,2370,Job dissatisfaction,didn't enjoy the work I was doing.
2316,174,350,Job dissatisfaction,Company culture wasn't a good fit.
2317,174,350,Burnout,Too much stress in the previous role.
2318,254,513,Pursuing passion,Wanted to follow my true interests.
2319,254,513,Industry decline,Needed to move to a growing sector.
2320,254,513,Job dissatisfaction,Felt unmotivated in my previous role.
2321,1434,2840,Pursuing passion,Previous job wasn't aligned with my goals.
2322,1123,2229,Remote work opportunity,"New role allows remote work, which I prefer."
2323,1123,2229,Industry decline,Saw layoffs and instability in my field.
2324,1294,2564,Industry decline,Needed to move to a growing sector.
2325,105,218,Flexible schedule,Old job didn't offer schedule flexibility.
2326,105,218,Desire for stability,Seeking consistent income and benefits.
2327,1010,2005,Better salary,Wanted to earn more to support my family.
2328,772,1512,Laid off,Position was eliminated unexpectedly.
2329,772,1512,Relocation,Moved to a new city and needed a job switch.
2330,772,1512,Remote work opportunity,Old job required daily commuting.
2331,329,656,Remote work opportunity,"New role allows remote work, which I prefer."
2332,1385,2739,Better salary,Wanted to earn more to support my family.
2333,596,1154,Pursuing passion,Wanted to follow my true interests.
2334,845,1656,Burnout,Job was emotionally draining.
2335,363,724,Laid off,Position was eliminated unexpectedly.
2336,738,1439,Burnout,Job was emotionally draining.
2337,738,1439,Flexible schedule,Wanted better control over my time.
2338,479,944,Relocation,Relocation forced a change in career.
2339,1043,2077,Pursuing passion,Previous job wasn't aligned with my goals.
2340,692,1349,Remote work opportunity,Old job required daily commuting.
2341,692,1349,Desire for stability,Wanted a more secure job long-term.
2342,472,929,Pursuing passion,Switched to something I'm genuinely excited about.
2343,472,929,Industry decline,Old industry was shrinking with few jobs.
2344,1205,2388,Pursuing passion,N/A
2345,1205,2388,Career growth,No opportunities to move up in the company.
2346,1205,2388,Burnout,Too much stress in the previous role.
2347,756,1478,Remote work opportunity,"New role allows remote work, which I prefer."
2348,617,1201,Industry decline,Saw layoffs and instability in my field.
2349,1224,2431,Laid off,Got laid off and had to start over.
2350,1224,2431,Flexible schedule,Old job didn't offer schedule flexibility.
2351,1224,2431,Remote work opportunity,Old job required daily commuting.
2352,127,262,Job dissatisfaction,Company culture wasn't a good fit.
2353,1175,2333,Job dissatisfaction,didn't enjoy the work I was doing.
2354,1175,2333,Burnout,Mentally exhausted from constant pressure.
2355,1175,2333,Desire for stability,Old industry was unpredictable.
2356,933,1840,Relocation,Relocation forced a change in career.
2357,933,1840,Remote work opportunity,Old job required daily commuting.
2358,1230,2445,Work-life balance,Burned out from constant overtime.
2359,1421,2813,Pursuing passion,Switched to something I'm genuinely excited about.
2360,558,1081,Job dissatisfaction,Felt unmotivated in my previous role.
2361,558,1081,Laid off,Got laid off and had to start over.
2362,778,1522,Work-life balance,Needed more time for family and health.
2363,610,1184,Pursuing passion,Switched to something I'm genuinely excited about.
2364,610,1184,Laid off,Position was eliminated unexpectedly.
2365,557,1080,Laid off,Got laid off and had to start over.
2366,557,1080,Desire for stability,Wanted a more secure job long-term.
2367,158,323,Industry decline,Needed to move to a growing sector.
2368,158,323,Work-life balance,Current job had long hours with no flexibility.
2369,158,323,Laid off,Got laid off and had to start over.
2370,995,1972,Flexible schedule,Wanted better control over my time.
2371,995,1972,Remote work opportunity,Wanted to work from home for better flexibility.
2372,858,1684,Remote work opportunity,Wanted to work from home for better flexibility.
2373,858,1684,Job dissatisfaction,Company culture wasn't a good fit.
2374,858,1684,Desire for stability,Old industry was unpredictable.
2375,485,955,Desire for stability,Wanted a more secure job long-term.
2376,485,955,Job dissatisfaction,Company culture wasn't a good fit.
2377,900,1769,Remote work opportunity,Wanted to work from home for better flexibility.
2378,900,1769,Industry decline,Saw layoffs and instability in my field.
2379,900,1769,Career growth,No opportunities to move up in the company.
2380,212,430,Burnout,Mentally exhausted from constant pressure.
2381,212,430,Laid off,Company downsized and I lost my job.
2382,212,430,Pursuing passion,Switched to something I'm genuinely excited about.
2383,1309,2593,Burnout,Mentally exhausted from constant pressure.
2384,1309,2593,Relocation,Moved to a new city and needed a job switch.
2385,1309,2593,Job dissatisfaction,Company culture wasn't a good fit.
2386,563,1091,Job dissatisfaction,didn't enjoy the work I was doing.
2387,563,1091,Relocation,Relocated due to family reasons.
2388,563,1091,Career growth,No opportunities to move up in the company.
2389,554,1076,Laid off,Company downsized and I lost my job.
2390,1149,2279,Remote work opportunity,Old job required daily commuting.
2391,1149,2279,Laid off,Got laid off and had to start over.
2392,31,71,Desire for stability,Wanted a more secure job long-term.
2393,31,71,Job dissatisfaction,Felt unmotivated in my previous role.
2394,513,1011,Flexible schedule,Wanted better control over my time.
2395,513,1011,Desire for stability,Old industry was unpredictable.
2396,1047,2084,Better salary,Needed better compensation for my skills.
2397,1047,2084,Laid off,Got laid off and had to start over.
2398,183,369,Pursuing passion,Wanted to follow my true interests.
2399,183,369,Better salary,Old job didn't pay enough to cover living costs.
2400,183,369,Burnout,Mentally exhausted from constant pressure.
2401,815,1598,Relocation,Relocation forced a change in career.
2402,462,908,Career growth,Felt stuck in the same position for too long.
2403,462,908,Burnout,Mentally exhausted from constant pressure.
2404,1090,2167,Burnout,Job was emotionally draining.
2405,1090,2167,Flexible schedule,Wanted better control over my time.
2406,1346,2658,Industry decline,Needed to move to a growing sector.
2407,1346,2658,Career growth,No opportunities to move up in the company.
2408,423,834,Pursuing passion,Wanted to follow my true interests.
2409,423,834,Work-life balance,Current job had long hours with no flexibility.
2410,423,834,Remote work opportunity,Old job required daily commuting.
2411,1178,2337,Relocation,Relocated due to family reasons.
2412,1178,2337,Remote work opportunity,"New role allows remote work, which I prefer."
2413,489,965,Career growth,Wanted to pursue a leadership role.
2414,489,965,Relocation,Moved to a new city and needed a job switch.
2415,511,1008,Career growth,Felt stuck in the same position for too long.
2416,1472,2912,Laid off,Got laid off and had to start over.
2417,1472,2912,Industry decline,Needed to move to a growing sector.
2418,1472,2912,Job dissatisfaction,didn't enjoy the work I was doing.
2419,102,214,Career growth,Felt stuck in the same position for too long.
2420,1492,2960,Desire for stability,Wanted a more secure job long-term.
2421,1492,2960,Burnout,Job was emotionally draining.
2422,1343,2653,Pursuing passion,Switched to something I'm genuinely excited about.
2423,1343,2653,Relocation,Relocated due to family reasons.
2424,1343,2653,N/A,Felt stuck in the same position for too long.
